school,school_setting,school_type,classroom,teaching_method,n_student,student_id,gender,lunch,pretest,posttest,school_encoded,school_setting_encoded,school_type_encoded,classroom_encoded,teaching_method_encoded,student_id_encoded,gender_encoded,lunch_encoded
VVTVA,Urban,Public,7BL,Standard,29.0,8KIIZ,Male,Qualifies for reduced/free lunch,39.0,51.0,20,2,1,24,1,475,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,BZG6L,Male,Qualifies for reduced/free lunch,38.0,51.0,20,2,1,24,1,667,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,CBSY2,Female,Qualifies for reduced/free lunch,43.0,54.0,20,2,1,24,1,686,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,FQUMU,Female,Qualifies for reduced/free lunch,38.0,52.0,20,2,1,24,1,864,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,H2WZ7,Female,Qualifies for reduced/free lunch,38.0,49.0,20,2,1,24,1,958,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,JGQ0Z,Female,Qualifies for reduced/free lunch,42.0,48.0,20,2,1,24,1,1080,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,KBJ1D,Male,Qualifies for reduced/free lunch,43.0,53.0,20,2,1,24,1,1139,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,L1BB3,Female,Qualifies for reduced/free lunch,45.0,48.0,20,2,1,24,1,1173,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,MIGFL,Female,Qualifies for reduced/free lunch,41.0,48.0,20,2,1,24,1,1248,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,MP34B,Female,Qualifies for reduced/free lunch,40.0,50.0,20,2,1,24,1,1266,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,NW57G,Female,Qualifies for reduced/free lunch,43.0,53.0,20,2,1,24,1,1338,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,P4T8T,Female,Qualifies for reduced/free lunch,43.0,51.0,20,2,1,24,1,1400,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,PVNY9,Male,Qualifies for reduced/free lunch,42.0,49.0,20,2,1,24,1,1445,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,QRZUK,Male,Qualifies for reduced/free lunch,41.0,51.0,20,2,1,24,1,1489,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,RC59J,Female,Qualifies for reduced/free lunch,57.0,62.0,20,2,1,24,1,1524,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,TOJEJ,Male,Qualifies for reduced/free lunch,39.0,50.0,20,2,1,24,1,1664,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,TRHW9,Female,Qualifies for reduced/free lunch,40.0,53.0,20,2,1,24,1,1670,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,U3U5H,Male,Qualifies for reduced/free lunch,43.0,46.0,20,2,1,24,1,1691,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,VQB53,Female,Qualifies for reduced/free lunch,38.0,50.0,20,2,1,24,1,1773,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,VSJ34,Male,Qualifies for reduced/free lunch,46.0,54.0,20,2,1,24,1,1775,1,1
VVTVA,Urban,Public,7BL,Standard,29.0,VVZRY,Female,Qualifies for reduced/free lunch,40.0,47.0,20,2,1,24,1,1777,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,W5895,Female,Qualifies for reduced/free lunch,35.0,46.0,20,2,1,24,1,1793,0,1
VVTVA,Urban,Public,7BL,Standard,29.0,YED8S,Female,Qualifies for reduced/free lunch,40.0,53.0,20,2,1,24,1,1902,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,0CSKF,Male,Qualifies for reduced/free lunch,31.0,49.0,20,2,1,28,0,19,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,0JIY9,Female,Qualifies for reduced/free lunch,30.0,49.0,20,2,1,28,0,30,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,1LC61,Female,Qualifies for reduced/free lunch,34.0,49.0,20,2,1,28,0,96,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,2MA9Q,Male,Qualifies for reduced/free lunch,34.0,51.0,20,2,1,28,0,149,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,4Q5SZ,Male,Qualifies for reduced/free lunch,32.0,48.0,20,2,1,28,0,258,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,4YT5N,Male,Qualifies for reduced/free lunch,30.0,43.0,20,2,1,28,0,280,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,50ZC7,Male,Qualifies for reduced/free lunch,31.0,45.0,20,2,1,28,0,284,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,5N7ID,Male,Qualifies for reduced/free lunch,28.0,46.0,20,2,1,28,0,313,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,6KU2U,Female,Qualifies for reduced/free lunch,30.0,46.0,20,2,1,28,0,355,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,70JDC,Male,Qualifies for reduced/free lunch,33.0,45.0,20,2,1,28,0,383,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,9NW7W,Male,Qualifies for reduced/free lunch,34.0,50.0,20,2,1,28,0,527,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,A84RV,Female,Qualifies for reduced/free lunch,22.0,47.0,20,2,1,28,0,552,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,C1MCZ,Male,Qualifies for reduced/free lunch,31.0,47.0,20,2,1,28,0,671,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,CB2FT,Male,Qualifies for reduced/free lunch,35.0,54.0,20,2,1,28,0,685,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,H1U8Q,Female,Qualifies for reduced/free lunch,31.0,49.0,20,2,1,28,0,954,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,H9OAN,Female,Qualifies for reduced/free lunch,29.0,48.0,20,2,1,28,0,968,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,HY8JN,Male,Qualifies for reduced/free lunch,29.0,39.0,20,2,1,28,0,997,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,J4PGQ,Female,Qualifies for reduced/free lunch,29.0,47.0,20,2,1,28,0,1065,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,JDLDM,Female,Qualifies for reduced/free lunch,30.0,47.0,20,2,1,28,0,1075,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,LBM49,Female,Qualifies for reduced/free lunch,35.0,49.0,20,2,1,28,0,1189,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,NU14D,Female,Qualifies for reduced/free lunch,31.0,48.0,20,2,1,28,0,1334,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,QRX9B,Male,Qualifies for reduced/free lunch,32.0,45.0,20,2,1,28,0,1488,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,T03G6,Male,Qualifies for reduced/free lunch,35.0,52.0,20,2,1,28,0,1621,1,1
VVTVA,Urban,Public,A93,Experimental,30.0,U1ACT,Female,Qualifies for reduced/free lunch,32.0,48.0,20,2,1,28,0,1682,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,VCB7U,Female,Qualifies for reduced/free lunch,30.0,49.0,20,2,1,28,0,1749,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,XK2EB,Female,Qualifies for reduced/free lunch,34.0,46.0,20,2,1,28,0,1863,0,1
VVTVA,Urban,Public,A93,Experimental,30.0,ZZGRB,Female,Qualifies for reduced/free lunch,32.0,47.0,20,2,1,28,0,1983,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,0G8PS,Female,Qualifies for reduced/free lunch,41.0,51.0,20,2,1,76,1,26,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,0QJP2,Female,Qualifies for reduced/free lunch,35.0,53.0,20,2,1,76,1,39,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,2J7T0,Female,Qualifies for reduced/free lunch,37.0,49.0,20,2,1,76,1,148,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,3M3RV,Female,Qualifies for reduced/free lunch,38.0,52.0,20,2,1,76,1,202,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,4GUB6,Male,Qualifies for reduced/free lunch,36.0,45.0,20,2,1,76,1,243,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,4OIRE,Male,Qualifies for reduced/free lunch,38.0,48.0,20,2,1,76,1,256,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,59212,Male,Qualifies for reduced/free lunch,40.0,48.0,20,2,1,76,1,293,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,925X9,Male,Qualifies for reduced/free lunch,42.0,54.0,20,2,1,76,1,496,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,G5H8L,Female,Qualifies for reduced/free lunch,39.0,54.0,20,2,1,76,1,895,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,GPML4,Male,Qualifies for reduced/free lunch,41.0,45.0,20,2,1,76,1,925,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,K4MPY,Male,Qualifies for reduced/free lunch,40.0,49.0,20,2,1,76,1,1128,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,N2XBL,Male,Qualifies for reduced/free lunch,37.0,47.0,20,2,1,76,1,1287,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,N3AUM,Male,Qualifies for reduced/free lunch,37.0,51.0,20,2,1,76,1,1288,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,NANUJ,Female,Qualifies for reduced/free lunch,38.0,51.0,20,2,1,76,1,1302,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,NGT5E,Male,Qualifies for reduced/free lunch,42.0,48.0,20,2,1,76,1,1309,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,P27OQ,Female,Qualifies for reduced/free lunch,36.0,50.0,20,2,1,76,1,1397,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,PCXJH,Male,Qualifies for reduced/free lunch,40.0,49.0,20,2,1,76,1,1417,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,R79FQ,Female,Qualifies for reduced/free lunch,40.0,50.0,20,2,1,76,1,1514,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,S9W29,Female,Qualifies for reduced/free lunch,40.0,50.0,20,2,1,76,1,1588,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,SSNCF,Female,Qualifies for reduced/free lunch,41.0,54.0,20,2,1,76,1,1612,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,XBNC5,Female,Qualifies for reduced/free lunch,41.0,49.0,20,2,1,76,1,1850,0,1
VVTVA,Urban,Public,TB5,Standard,25.0,ZBEKA,Male,Qualifies for reduced/free lunch,40.0,47.0,20,2,1,76,1,1951,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,ZO5AZ,Male,Qualifies for reduced/free lunch,36.0,50.0,20,2,1,76,1,1970,1,1
VVTVA,Urban,Public,TB5,Standard,25.0,ZSJWH,Female,Does not qualify,41.0,62.0,20,2,1,76,1,1974,0,0
VVTVA,Urban,Public,YTB,Experimental,30.0,0797N,Female,Qualifies for reduced/free lunch,34.0,47.0,20,2,1,92,0,10,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,0DG2C,Male,Qualifies for reduced/free lunch,30.0,48.0,20,2,1,92,0,20,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,1DAZA,Female,Does not qualify,35.0,49.0,20,2,1,92,0,84,0,0
VVTVA,Urban,Public,YTB,Experimental,30.0,2PYGZ,Male,Qualifies for reduced/free lunch,37.0,50.0,20,2,1,92,0,154,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,4O9S7,Female,Qualifies for reduced/free lunch,30.0,47.0,20,2,1,92,0,255,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,4SH2S,Male,Qualifies for reduced/free lunch,29.0,48.0,20,2,1,92,0,268,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,55LK7,Female,Qualifies for reduced/free lunch,36.0,52.0,20,2,1,92,0,286,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,8B9F4,Female,Qualifies for reduced/free lunch,32.0,50.0,20,2,1,92,0,462,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,CJSVH,Female,Qualifies for reduced/free lunch,28.0,42.0,20,2,1,92,0,702,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,D1CF9,Male,Qualifies for reduced/free lunch,30.0,47.0,20,2,1,92,0,731,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,DC2NZ,Female,Qualifies for reduced/free lunch,33.0,47.0,20,2,1,92,0,747,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,G1D76,Male,Qualifies for reduced/free lunch,33.0,45.0,20,2,1,92,0,887,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,GZ4RT,Female,Qualifies for reduced/free lunch,35.0,52.0,20,2,1,92,0,943,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,HRW4T,Male,Qualifies for reduced/free lunch,34.0,53.0,20,2,1,92,0,989,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,IKNTB,Male,Qualifies for reduced/free lunch,33.0,47.0,20,2,1,92,0,1035,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,IWYXK,Male,Qualifies for reduced/free lunch,32.0,52.0,20,2,1,92,0,1051,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,M0WG3,Male,Qualifies for reduced/free lunch,34.0,46.0,20,2,1,92,0,1217,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,M4R5B,Male,Qualifies for reduced/free lunch,33.0,48.0,20,2,1,92,0,1225,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,PJHRU,Female,Qualifies for reduced/free lunch,30.0,48.0,20,2,1,92,0,1425,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,QIHFX,Male,Qualifies for reduced/free lunch,32.0,52.0,20,2,1,92,0,1469,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,QIOYE,Male,Qualifies for reduced/free lunch,28.0,45.0,20,2,1,92,0,1470,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,SEB4N,Male,Qualifies for reduced/free lunch,32.0,44.0,20,2,1,92,0,1593,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,SZR80,Male,Qualifies for reduced/free lunch,31.0,51.0,20,2,1,92,0,1619,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,T0WEF,Female,Qualifies for reduced/free lunch,34.0,49.0,20,2,1,92,0,1625,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,UIHRK,Female,Qualifies for reduced/free lunch,29.0,44.0,20,2,1,92,0,1708,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,WZ6C2,Female,Qualifies for reduced/free lunch,34.0,49.0,20,2,1,92,0,1831,0,1
VVTVA,Urban,Public,YTB,Experimental,30.0,Y5PIH,Male,Qualifies for reduced/free lunch,33.0,52.0,20,2,1,92,0,1889,1,1
VVTVA,Urban,Public,YTB,Experimental,30.0,YU2SU,Female,Qualifies for reduced/free lunch,33.0,49.0,20,2,1,92,0,1928,0,1
ZMNYA,Suburban,Public,1UU,Experimental,24.0,16XHE,Female,Does not qualify,66.0,86.0,21,1,1,7,0,72,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,5A1B5,Female,Does not qualify,73.0,83.0,21,1,1,7,0,296,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,5SPC0,Female,Does not qualify,65.0,74.0,21,1,1,7,0,320,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,A6LGX,Male,Does not qualify,62.0,81.0,21,1,1,7,0,551,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,B4HL9,Male,Does not qualify,66.0,85.0,21,1,1,7,0,604,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,BG529,Female,Does not qualify,66.0,81.0,21,1,1,7,0,630,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,C3HZR,Female,Does not qualify,69.0,82.0,21,1,1,7,0,676,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,DP3H5,Male,Does not qualify,68.0,80.0,21,1,1,7,0,764,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,I55J5,Male,Does not qualify,60.0,74.0,21,1,1,7,0,1012,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,M9WKI,Female,Does not qualify,66.0,91.0,21,1,1,7,0,1233,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,MESYT,Male,Does not qualify,65.0,78.0,21,1,1,7,0,1241,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,PKBZJ,Female,Does not qualify,67.0,81.0,21,1,1,7,0,1426,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,RB07N,Male,Does not qualify,66.0,80.0,21,1,1,7,0,1523,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,S0FNE,Female,Qualifies for reduced/free lunch,61.0,82.0,21,1,1,7,0,1567,0,1
ZMNYA,Suburban,Public,1UU,Experimental,24.0,S5K17,Female,Does not qualify,67.0,78.0,21,1,1,7,0,1577,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,THYVQ,Male,Does not qualify,66.0,83.0,21,1,1,7,0,1652,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,TNDD2,Male,Qualifies for reduced/free lunch,65.0,81.0,21,1,1,7,0,1661,1,1
ZMNYA,Suburban,Public,1UU,Experimental,24.0,ULC89,Male,Does not qualify,61.0,80.0,21,1,1,7,0,1712,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,ULX1M,Male,Does not qualify,66.0,80.0,21,1,1,7,0,1713,1,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,VNYVB,Female,Does not qualify,62.0,79.0,21,1,1,7,0,1770,0,0
ZMNYA,Suburban,Public,1UU,Experimental,24.0,VYPIZ,Male,Does not qualify,64.0,77.0,21,1,1,7,0,1781,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,0QDDH,Male,Does not qualify,63.0,75.0,21,1,1,16,1,37,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,0ZQYJ,Male,Does not qualify,65.0,76.0,21,1,1,16,1,57,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,1ZWVL,Male,Qualifies for reduced/free lunch,58.0,68.0,21,1,1,16,1,120,1,1
ZMNYA,Suburban,Public,4NN,Standard,22.0,3DTQB,Male,Does not qualify,63.0,78.0,21,1,1,16,1,192,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,46P8Y,Female,Does not qualify,65.0,72.0,21,1,1,16,1,231,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,4KPNR,Female,Does not qualify,74.0,72.0,21,1,1,16,1,248,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,4R4Z0,Female,Does not qualify,70.0,81.0,21,1,1,16,1,263,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,4YJOE,Female,Does not qualify,71.0,78.0,21,1,1,16,1,278,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,7BEF7,Male,Qualifies for reduced/free lunch,61.0,66.0,21,1,1,16,1,403,1,1
ZMNYA,Suburban,Public,4NN,Standard,22.0,EXMME,Male,Does not qualify,68.0,73.0,21,1,1,16,1,822,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,FHSAV,Male,Does not qualify,62.0,68.0,21,1,1,16,1,855,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,H4GR3,Male,Qualifies for reduced/free lunch,56.0,69.0,21,1,1,16,1,960,1,1
ZMNYA,Suburban,Public,4NN,Standard,22.0,M7JDV,Female,Does not qualify,66.0,74.0,21,1,1,16,1,1230,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,O8XZF,Female,Does not qualify,65.0,69.0,21,1,1,16,1,1359,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,OIM1Z,Female,Does not qualify,66.0,77.0,21,1,1,16,1,1379,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,OQQRA,Male,Does not qualify,63.0,77.0,21,1,1,16,1,1390,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,PU6GL,Female,Does not qualify,66.0,77.0,21,1,1,16,1,1441,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,R63EU,Male,Does not qualify,71.0,80.0,21,1,1,16,1,1512,1,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,RXDYK,Female,Qualifies for reduced/free lunch,64.0,69.0,21,1,1,16,1,1559,0,1
ZMNYA,Suburban,Public,4NN,Standard,22.0,T7W1C,Male,Qualifies for reduced/free lunch,59.0,71.0,21,1,1,16,1,1635,1,1
ZMNYA,Suburban,Public,4NN,Standard,22.0,VHOWB,Female,Does not qualify,67.0,70.0,21,1,1,16,1,1755,0,0
ZMNYA,Suburban,Public,4NN,Standard,22.0,W9Z34,Male,Does not qualify,63.0,76.0,21,1,1,16,1,1801,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,3IMPL,Female,Does not qualify,79.0,94.0,21,1,1,81,0,197,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,4QLN0,Male,Does not qualify,81.0,90.0,21,1,1,81,0,262,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,4RLML,Male,Does not qualify,75.0,94.0,21,1,1,81,0,265,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,50XI0,Female,Does not qualify,77.0,89.0,21,1,1,81,0,283,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,AGNIN,Male,Does not qualify,68.0,87.0,21,1,1,81,0,566,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,AYQBQ,Male,Does not qualify,73.0,91.0,21,1,1,81,0,592,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,B15UA,Male,Does not qualify,69.0,89.0,21,1,1,81,0,596,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,B3Z3I,Female,Does not qualify,75.0,94.0,21,1,1,81,0,602,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,C6ESF,Male,Does not qualify,69.0,85.0,21,1,1,81,0,679,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,GRE0J,Female,Does not qualify,72.0,85.0,21,1,1,81,0,928,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,H0FE9,Female,Does not qualify,79.0,93.0,21,1,1,81,0,951,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,HK7UN,Male,Does not qualify,74.0,94.0,21,1,1,81,0,981,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,JZJZ5,Male,Does not qualify,76.0,90.0,21,1,1,81,0,1117,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,M8LLN,Female,Does not qualify,73.0,94.0,21,1,1,81,0,1232,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,MKQ5V,Female,Does not qualify,74.0,87.0,21,1,1,81,0,1253,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,MLDXH,Female,Does not qualify,79.0,94.0,21,1,1,81,0,1256,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,NM0PL,Female,Qualifies for reduced/free lunch,74.0,92.0,21,1,1,81,0,1318,0,1
ZMNYA,Suburban,Public,V77,Experimental,23.0,NRHVW,Female,Does not qualify,72.0,88.0,21,1,1,81,0,1326,0,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,NZ8Y5,Male,Does not qualify,74.0,84.0,21,1,1,81,0,1342,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,QEVVU,Male,Does not qualify,74.0,90.0,21,1,1,81,0,1465,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,WV4F0,Male,Does not qualify,70.0,87.0,21,1,1,81,0,1828,1,0
ZMNYA,Suburban,Public,V77,Experimental,23.0,ZT5SN,Male,Does not qualify,76.0,95.0,21,1,1,81,0,1976,1,0
ZOWMK,Urban,Public,CII,Standard,27.0,14BAR,Male,Qualifies for reduced/free lunch,45.0,60.0,22,2,1,33,1,65,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,3MRKS,Female,Qualifies for reduced/free lunch,49.0,58.0,22,2,1,33,1,203,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,5WRPI,Female,Qualifies for reduced/free lunch,53.0,56.0,22,2,1,33,1,329,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,5YI2B,Female,Qualifies for reduced/free lunch,47.0,55.0,22,2,1,33,1,331,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,6J0JA,Female,Qualifies for reduced/free lunch,49.0,59.0,22,2,1,33,1,353,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,98TI9,Male,Qualifies for reduced/free lunch,49.0,59.0,22,2,1,33,1,505,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,99HQT,Male,Qualifies for reduced/free lunch,41.0,53.0,22,2,1,33,1,507,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,AOI1Q,Female,Qualifies for reduced/free lunch,54.0,63.0,22,2,1,33,1,576,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,BR251,Female,Qualifies for reduced/free lunch,52.0,60.0,22,2,1,33,1,649,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,CMBNG,Female,Qualifies for reduced/free lunch,49.0,59.0,22,2,1,33,1,705,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,DAAHG,Male,Qualifies for reduced/free lunch,46.0,58.0,22,2,1,33,1,741,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,DUWJP,Female,Qualifies for reduced/free lunch,48.0,59.0,22,2,1,33,1,772,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,H6YJI,Female,Qualifies for reduced/free lunch,46.0,57.0,22,2,1,33,1,965,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,HSDFE,Male,Qualifies for reduced/free lunch,45.0,59.0,22,2,1,33,1,991,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,KEX5T,Female,Qualifies for reduced/free lunch,52.0,62.0,22,2,1,33,1,1145,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,LAO5O,Male,Qualifies for reduced/free lunch,48.0,59.0,22,2,1,33,1,1185,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,LNU0R,Female,Qualifies for reduced/free lunch,53.0,63.0,22,2,1,33,1,1206,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,N3QE5,Male,Qualifies for reduced/free lunch,46.0,56.0,22,2,1,33,1,1293,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,N87VR,Female,Qualifies for reduced/free lunch,54.0,61.0,22,2,1,33,1,1299,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,QJUR1,Female,Qualifies for reduced/free lunch,47.0,61.0,22,2,1,33,1,1471,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,RYOCW,Male,Qualifies for reduced/free lunch,49.0,57.0,22,2,1,33,1,1562,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,S4YGT,Female,Qualifies for reduced/free lunch,50.0,62.0,22,2,1,33,1,1574,0,1
ZOWMK,Urban,Public,CII,Standard,27.0,TDY78,Male,Qualifies for reduced/free lunch,46.0,54.0,22,2,1,33,1,1645,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,TRR2F,Female,Does not qualify,54.0,60.0,22,2,1,33,1,1671,0,0
ZOWMK,Urban,Public,CII,Standard,27.0,UNO2K,Male,Qualifies for reduced/free lunch,46.0,55.0,22,2,1,33,1,1718,1,1
ZOWMK,Urban,Public,CII,Standard,27.0,Z38SS,Male,Does not qualify,52.0,62.0,22,2,1,33,1,1944,1,0
